nameOrig,step,type,amount,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
C169880779,1,TRANSFER,176334.26,45136,0,C1286084959,1251626.46,2107778.11
C552674617,1,TRANSFER,161217.61,0,0,C909295153,199733,5602234.95
C1974622245,1,TRANSFER,108443.61,0,0,C240650537,246974.3,0
C402808045,1,TRANSFER,75442.68,0,0,C1318822808,80469,500631.71
C332365138,1,TRANSFER,55536.86,0,0,C392292416,915902.37,3420103.09
C977160959,1,TRANSFER,438437.09,0,0,C248609774,740675.45,6453430.91
C1563053805,1,TRANSFER,928722.69,0,0,C985934102,1259119.8,971418.91
C1464177809,1,TRANSFER,1478772.04,0,0,C1170794006,1652668.12,22190.99
C1057507014,1,TRANSFER,2545478.01,0,0,C1590550415,1.24E+07,1.92E+07
C2007599722,1,TRANSFER,2061082.82,0,0,C1590550415,1.49E+07,1.92E+07
C2029780820,1,TRANSFER,983479.66,0,0,C1170794006,3131440.16,22190.99
C65080774,1,TRANSFER,635507.97,0,0,C747464370,834457.23,1567434.81
C2116179210,1,TRANSFER,848231.57,0,0,C1170794006,4114919.82,22190.99
C1172535934,1,TRANSFER,739112.93,0,0,C564160838,1141158.73,1254956.07
C1648700617,1,TRANSFER,324397.94,0,0,C932583850,373058.79,2719172.89
C1765900922,1,TRANSFER,982862.81,0,0,C985934102,2187842.49,971418.91
C94830685,1,TRANSFER,955855,0,0,C248609774,1179112.54,6453430.91
C1539947037,1,TRANSFER,179253.24,0,0,C1870252780,179614.1,46462.23
C270661321,1,PAYMENT,5446.88,666,0,M1964434661,0,0
C1217312754,1,PAYMENT,648.64,873,224.36,M1585571244,0,0
C1099552523,1,PAYMENT,8494.71,11129,2634.29,M66724371,0,0
C1047934137,1,CASH_OUT,373068.26,20034,0,C1286084959,1427960.73,2107778.11
C1862994526,1,CASH_IN,143236.26,0,143236.26,C1688019098,608932.17,97263.78
C1614133563,1,CASH_IN,228451.89,143236.26,371688.15,C2083562754,719678.38,1186556.81
C839771540,1,CASH_IN,35902.49,371688.15,407590.65,C2001112025,49003.3,0
C1037163664,1,CASH_IN,232953.64,407590.65,640544.28,C33524623,1172672.27,1517262.16
C180316302,1,CASH_IN,65912.95,640544.28,706457.23,C1330106945,104198.26,24044.18
C1200546947,1,CASH_IN,193492.68,706457.23,899949.91,C1531333864,1247284.13,55974.56
C443713699,1,CASH_IN,60836.64,899949.91,960786.56,C488044861,143436,5203.54
C695530017,1,CASH_IN,62325.15,960786.56,1023111.71,C564160838,1880271.66,1254956.07
C1493042329,1,CASH_IN,349640.51,1023111.71,1372752.22,C909295153,360950.61,5602234.95
C1751403001,1,CASH_IN,135324.19,1372752.22,1508076.41,C453211571,1356747.89,3461666.05
C1717433286,1,CASH_IN,380015.14,1508076.41,1888091.55,C401424608,1336470.16,1178808.14
C1756819670,1,CASH_IN,418688.27,1888091.55,2306779.82,C401424608,956455.03,1178808.14
C1078262677,1,CASH_IN,311023.52,2306779.82,2617803.34,C766572210,1477776.96,0
C178604517,1,CASH_IN,151862.38,2617803.34,2769665.72,C920011586,158858.48,0
C57624756,1,CASH_IN,228710.05,2769665.72,2998375.78,C1297685781,743792.14,16997.22
C1543518287,1,CASH_IN,220431.09,2998375.78,3218806.87,C451111351,2897169.84,3940085.21
C998242313,1,CASH_IN,182861.45,3218806.87,3401668.32,C485041780,192776.92,0
C464872674,1,CASH_IN,231881.5,3401668.32,3633549.82,C1509514333,894141.72,2415.16
C1659286984,1,CASH_IN,38071.17,3633549.82,3671620.98,C601893033,122487,54985.05
C1064905627,1,CASH_IN,87117.29,3671620.98,3758738.27,C75457651,501093.89,31469.78
C2072130509,1,CASH_IN,114271.72,3758738.27,3873009.99,C985934102,3170705.3,971418.91
C1260440107,1,CASH_IN,73199.1,3873009.99,3946209.08,C1749186397,401926.25,277515.05
C482307698,1,CASH_IN,764772.98,3946209.08,4710982.07,C985934102,3056433.58,971418.91
C1793899405,1,CASH_IN,106847.36,4710982.07,4817829.42,C575335780,335711.51,52415.15
C1765702,1,CASH_IN,6287.28,4817829.42,4824116.71,C1651855867,11274,0
C1302725372,1,CASH_IN,24936.34,4824116.71,4849053.05,C660143728,104408,42450.71
C713898436,1,CASH_IN,55837.16,4849053.05,4904890.21,C100555887,66800.82,10963.66
C632475595,1,CASH_IN,63255.29,4904890.21,4968145.5,C1100439041,237735.3,0
C1920305914,1,CASH_IN,104605.78,4968145.5,5072751.28,C357863579,207302.14,92307.65
C263833514,1,CASH_IN,154160.82,5072751.28,5226912.1,C503195940,157376,0
C1278839936,1,CASH_IN,257348.03,5226912.1,5484260.13,C985934102,2291660.6,971418.91
C2143739483,1,CASH_IN,201073.81,5484260.13,5685333.94,C401424608,537766.76,1178808.14
C565881091,1,CASH_IN,53560.68,5685333.94,5738894.62,C1761291320,172857.68,22233.65
C1618984457,1,CASH_IN,334234.39,5738894.62,6073129.01,C1870252780,358867.35,46462.23
C1621254922,1,CASH_IN,227335.16,6073129.01,6300464.17,C564160838,1817946.5,1254956.07
C702500163,1,CASH_IN,134426.08,6300464.17,6434890.26,C575335780,228864.16,52415.15
C1574509514,1,CASH_IN,2643.45,6434890.26,6437533.71,C215145189,49974,1891.79
C1087072654,1,CASH_IN,134977.11,6437533.71,6572510.82,C1750905143,471814.89,424250.45
C864221358,1,CASH_IN,25090.03,6572510.82,6597600.85,C1282788025,80148.6,0
C1617174216,1,CASH_IN,147388.67,6597600.85,6744989.53,C824009085,184486.01,64106.18
C1979080261,1,CASH_IN,217615.09,6744989.53,6962604.61,C392292416,971439.24,3420103.09
C1860886124,1,CASH_IN,355294.5,6962604.61,7317899.11,C747464370,1469965.2,1567434.81
C1250499735,1,CASH_IN,12336.48,7317899.11,7330235.59,C990398217,21024,83845.22
C173791568,1,CASH_IN,349505.89,7330235.59,7679741.48,C1590550415,1.70E+07,1.92E+07
C1293462056,1,CASH_IN,285185.34,7679741.48,7964926.82,C1335050193,451065.09,353532.56
C1966670937,1,CASH_IN,132953.45,7964926.82,8097880.27,C1359044626,1617722.17,16518.36
C2002174925,1,CASH_IN,214851.41,8097880.27,8312731.68,C33524623,939718.63,1517262.16
C588449070,1,CASH_IN,54988.56,8312731.68,8367720.25,C11003494,60870,1.06E+07
C735228558,1,CASH_IN,62871.06,8367720.25,8430591.3,C716157500,177707.91,4894.45
C376725601,1,CASH_IN,61150.85,8430591.3,8491742.16,C1360767589,1166393.13,2107965.39
C1476235721,1,CASH_IN,131409.27,8491742.16,8623151.43,C1068824137,290276.03,265092.36
C1828508781,1,CASH_IN,10844.33,8623151.43,8633995.76,C2083117811,42274,290772.6
C1376017854,1,PAYMENT,2054.84,22195,20140.16,M1732663543,0,0
C1552870927,1,CASH_IN,313373.56,20140.16,333513.72,C985934102,2034312.57,971418.91
C1448805967,1,CASH_IN,13289.87,333513.72,346803.59,C1225616405,78256.1,0
C641882263,1,CASH_IN,27070.11,346803.59,373873.7,C1568059495,70595,122750.49
C1930837320,1,CASH_IN,127954.7,373873.7,501828.4,C564160838,1590611.34,1254956.07
C1489193907,1,CASH_IN,197031.04,501828.4,698859.44,C1297685781,515082.09,16997.22
C1453606810,1,CASH_IN,144366.64,698859.44,843226.08,C985934102,1720939.01,971418.91
C1645624121,1,CASH_IN,7965.49,843226.08,851191.57,C195600860,35100.09,40348.79
C547923534,1,CASH_IN,123103.74,851191.57,974295.31,C736709391,541942.24,46820.71
C1660223291,1,CASH_IN,106634.77,974295.31,1080930.07,C1170794006,4963151.39,22190.99
C379124840,1,CASH_IN,74933.22,1080930.07,1155863.3,C1023714065,1312918.22,1412484.09
C1157943921,1,CASH_IN,120234.99,1155863.3,1276098.29,C977993101,194026.33,965870.05
C544966217,1,CASH_IN,5763.99,1276098.29,1281862.28,C1870252780,24632.95,46462.23
C1706272858,1,CASH_IN,156922.36,1281862.28,1438784.65,C665576141,2887756.64,5515763.34
C882471736,1,CASH_IN,162665.98,1438784.65,1601450.63,C1096283470,362164.9,0
C1475192960,1,CASH_IN,110226.34,1601450.63,1601450.63,C1816757085,1601450.63,1.07E+07
C727197178,1,CASH_IN,142577.44,1601450.63,1744028.07,C1100439041,174480.01,0
C1406253491,1,CASH_IN,6915.38,1744028.07,1750943.45,C85777802,49685,0
C749604930,1,CASH_IN,157108.01,1750943.45,1908051.46,C985934102,1576572.37,971418.91
C373097727,1,CASH_IN,223555.14,1908051.46,2131606.6,C564160838,1462656.64,1254956.07
C2082509879,1,CASH_IN,146331.12,2131606.6,2277937.72,C1531333864,1053791.45,55974.56
C576894497,1,CASH_IN,141131.23,2277937.72,2419068.96,C985934102,1419464.36,971418.91
C2123533871,1,CASH_IN,222711.47,2419068.96,2641780.43,C1590550415,1.67E+07,1.92E+07
C16148478,1,CASH_IN,84980.31,2641780.43,2726760.74,C1335050193,165879.75,353532.56
C2022689531,1,CASH_IN,628719.07,2726760.74,3355479.81,C1359044626,1484768.73,16518.36
C1340848245,1,CASH_IN,79285.8,3355479.81,3434765.61,C1170794006,4856516.62,22190.99
C635610193,1,CASH_IN,57809.81,3434765.61,3492575.42,C1454031203,59666,0
C379121284,1,CASH_IN,75043.17,3492575.42,3567618.59,C1511785794,156547,0
C281421502,1,CASH_IN,248196.92,3567618.59,3815815.51,C1297685781,318051.05,16997.22
C50072771,1,CASH_IN,18851.44,3815815.51,3834666.95,C215145189,47330.55,1891.79
C848097505,1,CASH_IN,403418.39,3834666.95,4238085.34,C1286084959,1801028.99,2107778.11
C1672598778,1,CASH_IN,235564.81,4238085.34,4473650.15,C451111351,2676738.75,3940085.21
C1122233828,1,CASH_IN,32325.24,4473650.15,4505975.39,C1068824137,158866.76,265092.36
C538667887,1,CASH_IN,345347.7,4505975.39,4851323.08,C240650537,355417.92,0
C1967496309,1,CASH_IN,355500.25,4851323.08,5206823.33,C766572210,1166753.44,0
C406749219,1,CASH_IN,103005.78,5206823.33,5309829.12,C716157500,114836.85,4894.45
C1173340685,1,CASH_IN,108803.98,5309829.12,5418633.09,C766572210,811253.19,0
C1045731788,1,CASH_IN,259753.27,5418633.09,5678386.36,C1209271652,260112.48,0
C1739267143,1,CASH_IN,234094.24,5678386.36,5912480.6,C985934102,1278333.12,971418.91
C192456457,1,CASH_IN,273305.73,5912480.6,6185786.33,C1023714065,1237985,1412484.09
C817689537,1,CASH_IN,186838.95,6185786.33,6372625.28,C736709391,418838.5,46820.71
C708613859,1,CASH_IN,193161.04,6372625.28,6565786.32,C451111351,2441173.94,3940085.21
C365625031,1,CASH_IN,152823.85,6565786.32,6718610.17,C1789550256,1202635.39,4619798.56
C1531200408,1,CASH_IN,91457.82,6718610.17,6810067.99,C1509514333,662260.23,2415.16
C212963786,1,CASH_IN,277807.48,6810067.99,7087875.47,C1531333864,907460.33,55974.56
C1123321137,1,CASH_IN,8679.13,7087875.47,7096554.61,C575335780,94438.08,52415.15
C685934,1,CASH_IN,2099.59,7096554.61,7098654.2,C1854778591,40471.79,0
C2032909428,1,CASH_IN,221693.08,7098654.2,7320347.28,C1531333864,629652.85,55974.56
C2031377754,1,CASH_IN,206097.65,7320347.28,7526444.93,C564160838,1239101.5,1254956.07
C523211332,1,CASH_IN,22384.21,7526444.93,7548829.13,C459857341,42211,387263.02
C1280124872,1,CASH_IN,73210.99,7548829.13,7622040.12,C1435804085,79582.64,96.88
C1747053097,1,CASH_IN,236747.6,7622040.12,7858787.73,C757108857,390963.21,0
C864326906,1,CASH_IN,6284.18,7858787.73,7865071.9,C1749186397,328727.16,277515.05
C1348115836,1,CASH_IN,100198.77,7865071.9,7965270.68,C1750905143,336837.78,424250.45
C1972143064,1,CASH_IN,160347.32,7965270.68,8125617.99,C33524623,724867.22,1517262.16
C312168418,1,CASH_IN,289272.75,8125617.99,8414890.75,C75457651,413976.6,31469.78
C95369743,1,CASH_IN,63189.26,8414890.75,8478080,C1860513229,101925,0
C26928827,1,CASH_IN,196725.32,8478080,8674805.32,C451111351,2248012.9,3940085.21
C278476563,1,PAYMENT,5882.32,10252,4369.68,M1479909053,0,0
C615954678,1,DEBIT,625.92,30165,29539.08,C811587677,1042,0
C1926180325,1,PAYMENT,5937.72,21779,15841.28,M733461760,0,0
C1594039997,1,PAYMENT,9796.29,274658,264861.71,M1323531427,0,0
C1170788511,1,PAYMENT,13449.95,11080,0,M1400973979,0,0
C347091104,1,PAYMENT,4749.6,8038,3288.4,M1105416433,0,0
C1110195322,1,PAYMENT,6460.86,31009,24548.14,M404947798,0,0
C226690498,1,PAYMENT,3605.26,10120,6514.74,M1455204443,0,0
C1976602906,1,PAYMENT,624.61,52594,51969.39,M1978209605,0,0
C1624351535,1,PAYMENT,3854.92,9241,5386.08,M1394356510,0,0
C582300198,1,TRANSFER,420532.33,5386.08,0,C1971489295,614566.02,0
C533415944,1,PAYMENT,4402.86,4469,66.14,M1919834117,0,0
C1086849943,1,CASH_OUT,147804.02,66.14,0,C1182461167,158919,23508.22
C1265053098,1,PAYMENT,151.2,1904,1752.8,M246003654,0,0
C235370598,1,PAYMENT,58.21,14506,14447.79,M248710794,0,0
C2083217543,1,PAYMENT,5936.82,741,0,M1073741635,0,0
C177104018,1,CASH_OUT,145944.67,24376,0,C1123629720,222,46393.85
C478139423,1,TRANSFER,7206.33,24932,17725.67,C1032986144,21308,18161.79
C997695567,1,DEBIT,5581.55,530,0,C1282788025,55058.57,0
C2066892165,1,DEBIT,5853.21,5039,0,C662736689,20018,4891090.56
C48305285,1,PAYMENT,2528.1,5037,2508.9,M1625090026,0,0
C1714378342,1,PAYMENT,5655.17,9522,3866.83,M265824587,0,0
C93798665,1,PAYMENT,1456.09,101018,99561.91,M41092582,0,0
C519303080,1,PAYMENT,4252.82,5545,1292.18,M1345265484,0,0
C1871680329,1,TRANSFER,276460.62,595,0,C1360767589,1105242.28,2107965.39
C1976166251,1,PAYMENT,8811.67,30848,22036.33,M1950800085,0,0
C1547398254,1,PAYMENT,12666.68,891,0,M1337829755,0,0
C1979055448,1,CASH_OUT,95636.49,0,0,C1740000325,359141.7,1363368.51
C934740803,1,CASH_OUT,195314.34,0,0,C2083562754,491226.48,1186556.81
C812143047,1,PAYMENT,6049.09,1,0,M314364096,0,0
C1215951090,1,PAYMENT,14306.8,0,0,M1205559205,0,0
C894421232,1,PAYMENT,1117.34,35611,34493.66,M1098986569,0,0
C1182311147,1,DEBIT,3179.7,124703.85,121524.14,C1540270363,20767,0
C1531182070,1,PAYMENT,2880.68,121524.14,118643.46,M276869158,0,0
C1491860739,1,PAYMENT,3060.54,118643.46,115582.92,M1527214863,0,0
C534753234,1,PAYMENT,879.42,115582.92,114703.5,M172699023,0,0
C231725600,1,PAYMENT,3486.78,114703.5,111216.72,M1831882653,0,0
C259251414,1,PAYMENT,21530.96,111216.72,89685.77,M1552400354,0,0
C803893384,1,PAYMENT,2426.31,89685.77,87259.46,M1078566479,0,0
C1372422140,1,PAYMENT,5110.1,87259.46,82149.35,M819245704,0,0
C1288108586,1,PAYMENT,207.75,82149.35,81941.6,M1089584667,0,0
C2054757222,1,PAYMENT,18437.04,81941.6,63504.55,M1865201235,0,0
C348132918,1,PAYMENT,8690.69,63504.55,54813.86,M1493988307,0,0
C1805443519,1,PAYMENT,4946.03,54813.86,49867.83,M1636322481,0,0
C1978504976,1,PAYMENT,5432.09,49867.83,44435.75,M1338368149,0,0
C1129869771,1,PAYMENT,7649.41,44435.75,36786.34,M1620459733,0,0
C2044337856,1,PAYMENT,3943.17,36786.34,32843.16,M435914790,0,0
C422409467,1,PAYMENT,3101.33,32843.16,29741.84,M1273958371,0,0
C1659515968,1,TRANSFER,51719.13,882,0,C1629911510,59670,15375.37
C664091267,1,PAYMENT,13465.91,0,0,M1433208870,0,0
C1724814719,1,PAYMENT,19561.05,0,0,M1437988306,0,0
C1543146693,1,PAYMENT,9762.28,129,0,M1718322084,0,0
C1956415355,1,PAYMENT,9778.81,18824,9045.19,M251520863,0,0
C24039137,1,CASH_OUT,562903.81,9045.19,0,C33524623,564519.9,1517262.16
C992086987,1,PAYMENT,5055.94,30295,25239.06,M731243659,0,0
C1244867001,1,PAYMENT,2858.89,21820,18961.11,M1037955032,0,0
C369805307,1,PAYMENT,8531.42,18961.11,10429.69,M314562573,0,0
C1100109058,1,PAYMENT,84.22,25828,25743.78,M333693383,0,0
C1394010463,1,CASH_OUT,227478.01,25743.78,0,C1590550415,1.64E+07,1.92E+07
C1057307776,1,PAYMENT,5033.02,23946.7,18913.68,M1819038759,0,0
C1636588948,1,TRANSFER,100588.8,18913.68,0,C2050019814,105223,0
C95685867,1,PAYMENT,9374.72,21064,11689.28,M331596257,0,0
C494953170,1,PAYMENT,598.24,102631,102032.76,M509864971,0,0
C999647352,1,PAYMENT,4531.55,20125,15593.45,M911501858,0,0
C677120200,1,PAYMENT,2998.2,15593.45,12595.25,M694069884,0,0
C957923719,1,PAYMENT,9269.99,12595.25,3325.26,M747158012,0,0
C1692073709,1,PAYMENT,1209.64,3325.26,2115.61,M948675904,0,0
C1197498159,1,PAYMENT,1298.7,2115.61,816.91,M785271142,0,0
C500230084,1,PAYMENT,7797,816.91,0,M2023026843,0,0
C1028145537,1,PAYMENT,5831.03,0,0,M1628551735,0,0
C2078641942,1,PAYMENT,7067.9,0,0,M606775513,0,0
C1527882132,1,PAYMENT,14895.51,0,0,M935160003,0,0
C1626852381,1,PAYMENT,3316.21,0,0,M300604602,0,0
C1193398802,1,PAYMENT,22276,0,0,M453398853,0,0
C1171255580,1,PAYMENT,16505.51,0,0,M34073107,0,0
C1275009283,1,PAYMENT,636.95,0,0,M1658512704,0,0
C1478995734,1,PAYMENT,2056.59,0,0,M1699578227,0,0
C1456061400,1,PAYMENT,704.74,0,0,M1661777060,0,0
C104261836,1,PAYMENT,3222.32,0,0,M259630944,0,0
C351656492,1,PAYMENT,11889.61,0,0,M316335490,0,0
C597364637,1,PAYMENT,9491.89,0,0,M1637613097,0,0
C1527086220,1,PAYMENT,6131.21,0,0,M515273883,0,0
C1697281847,1,PAYMENT,11938.61,0,0,M1535026957,0,0
C737104370,1,PAYMENT,4233.45,0,0,M105966264,0,0
C821405322,1,PAYMENT,32643.79,0,0,M505231702,0,0
C1328323494,1,PAYMENT,622.15,14112.8,13490.65,M1311292881,0,0
C1408533352,1,PAYMENT,4573.12,13490.65,8917.54,M617928649,0,0
C252615006,1,PAYMENT,6057.8,6996.1,938.3,M79919963,0,0
C1943750504,1,PAYMENT,5770.32,938.3,0,M1907604549,0,0
C176955204,1,PAYMENT,9152.97,0,0,M353023213,0,0
C1011044643,1,DEBIT,12154.7,39699,27544.3,C451111351,2051287.58,3940085.21
C1358857082,1,PAYMENT,8378.01,80899.44,72521.43,M979550238,0,0
C2056234595,1,PAYMENT,9616.45,72521.43,62904.98,M1558395480,0,0
C2023917549,1,PAYMENT,2231.28,12998,10766.72,M1416415959,0,0
C1398260359,1,PAYMENT,4932.54,136555,131622.46,M371397455,0,0
C2052223881,1,CASH_IN,65413.89,131622.46,197036.35,C614685048,144605,0
C1213871206,1,CASH_IN,98560.08,197036.35,295596.43,C434091818,167719.89,63112.23
C628392976,1,CASH_IN,15054.61,295596.43,310651.04,C832279283,33340,185389.8
C725832346,1,CASH_IN,161632.16,310651.04,472283.2,C985934102,1044238.89,971418.91
C1113895488,1,CASH_IN,47529.19,472283.2,519812.39,C1359044626,856049.65,16518.36
C1527007086,1,CASH_IN,9577.45,519812.39,529389.85,C838411509,32204,22774.25
C1523649562,1,CASH_IN,414238.59,529389.85,943628.44,C1359044626,808520.46,16518.36
C1807176280,1,CASH_IN,89327.65,943628.44,1032956.09,C451111351,2063442.28,3940085.21
C203819996,1,CASH_IN,194900.16,1032956.09,1227856.25,C1262822392,8633995.76,1.25E+07
C1977618945,1,CASH_IN,24470.43,1227856.25,1252326.68,C1360767589,1381702.9,2107965.39
C662925691,1,CASH_IN,217668.38,1252326.68,1469995.06,C476800120,347373.26,49864.36
C1995952705,1,CASH_IN,9067.51,1469995.06,1479062.57,C1182461167,306723.02,23508.22
C1244880808,1,CASH_IN,336827.91,1479062.57,1815890.48,C476402209,401493.73,51513.44
C1060519157,1,CASH_IN,45317.95,1815890.48,1861208.43,C2096057945,99578.86,0
C58890945,1,CASH_IN,230021.01,1861208.43,2091229.45,C1170794006,4777230.82,22190.99
C1269773610,1,CASH_IN,154578.28,2091229.45,2245807.73,C564160838,1033003.86,1254956.07
C464649704,1,CASH_IN,314134.01,2245807.73,2559941.74,C1509514333,570802.41,2415.16
C367967231,1,CASH_IN,206405.92,2559941.74,2766347.65,C453211571,1221423.7,3461666.05
C36531985,1,CASH_IN,158995.29,2766347.65,2925342.94,C1816757085,8674805.32,1.07E+07
C815336475,1,CASH_IN,188238.54,2925342.94,3113581.47,C766572210,702449.21,0
C609483101,1,CASH_IN,21255.8,3113581.47,3134837.27,C1381128261,52109,0
C1149407083,1,CASH_IN,205955.77,3134837.27,3340793.04,C1688019098,465695.91,97263.78
C767436045,1,CASH_IN,178370.36,3340793.04,3519163.4,C1590550415,1.67E+07,1.92E+07
C1430199669,1,CASH_IN,42547.96,3519163.4,3561711.36,C673068808,59693,9672.67
C1847431070,1,CASH_IN,15152.15,3561711.36,3576863.51,C1262822392,8439095.6,1.25E+07
C1043639521,1,CASH_IN,39249.67,3576863.51,3616113.18,C1225616405,64966.23,0
C1660837991,1,CASH_IN,101669.17,3616113.18,3717782.35,C1234776885,533625.81,2025098.66
C1325866488,1,CASH_IN,81694.11,3717782.35,3799476.47,C2083562754,686540.82,1186556.81
C1306794745,1,CASH_IN,10266.7,3799476.47,3809743.17,C1256728724,104323,69756.86
C1454171136,1,CASH_IN,35502.25,3809743.17,3845245.42,C1832580921,41159,0
C1195396074,1,CASH_IN,183250,3845245.42,4028495.42,C736709391,231999.55,46820.71
C811562535,1,CASH_IN,219220.21,4028495.42,4247715.63,C451111351,1974114.63,3940085.21
C1560379655,1,CASH_IN,254895.5,4247715.63,4502611.13,C1509514333,256668.41,2415.16
C1824322115,1,CASH_IN,143148.97,4502611.13,4645760.1,C1170794006,4547209.8,22190.99
C702999333,1,CASH_IN,132457.52,4645760.1,4778217.62,C1262822392,8423943.45,1.25E+07
C1648582256,1,CASH_IN,148834.28,4778217.62,4927051.9,C766572210,514210.68,0
C865858182,1,CASH_IN,106727.81,4927051.9,5033779.71,C665576141,2730834.27,5515763.34
C951988316,1,CASH_IN,223123.71,5033779.71,5256903.42,C1359044626,394281.87,16518.36
C647973805,1,CASH_IN,194311.34,5256903.42,5451214.77,C33524623,1127423.71,1517262.16
C1591161296,1,CASH_IN,338964.91,5451214.77,5790179.68,C766572210,365376.39,0
C842331982,1,CASH_IN,247575.4,5790179.68,6037755.07,C1262822392,8291485.93,1.25E+07
C2076249476,1,CASH_IN,29467.02,6037755.07,6067222.09,C1749186397,322442.98,277515.05
C660595570,1,CASH_IN,90340.16,6067222.09,6157562.25,C1590550415,1.65E+07,1.92E+07
C1088491512,1,CASH_IN,198847.32,6157562.25,6356409.58,C1023714065,964679.26,1412484.09
C1434066477,1,CASH_IN,155075.41,6356409.58,6511484.99,C1971489295,1035098.36,0
C648315947,1,CASH_IN,76932.89,6511484.99,6588417.88,C1023714065,765831.94,1412484.09
C2117642238,1,CASH_IN,92971.79,6588417.88,6681389.66,C796533847,111367.94,0
C913242382,1,CASH_IN,7322.98,6681389.66,6688712.64,C146305349,64966,57643.02
C870322840,1,CASH_IN,222126.95,6688712.64,6910839.59,C1286084959,1397610.6,2107778.11
C837246227,1,CASH_IN,62983.91,6910839.59,6973823.5,C1740000325,454778.18,1363368.51
C173738886,1,CASH_IN,1271.77,6973823.5,6975095.27,C932583850,697456.73,2719172.89
C1262237002,1,CASH_IN,246816.65,6975095.27,7221911.92,C33524623,933112.37,1517262.16
C2029754983,1,CASH_IN,21898.97,7221911.92,7243810.89,C747464370,1114670.7,1567434.81
C1946111918,1,CASH_IN,30811.56,7243810.89,7274622.45,C22805895,152178,651524.92
C564817260,1,CASH_IN,100275.09,7274622.45,7374897.54,C564160838,878425.58,1254956.07
C194415222,1,CASH_IN,46630.53,7374897.54,7421528.07,C2083562754,604846.71,1186556.81
C798622145,1,CASH_IN,158775.58,7421528.07,7580303.64,C1023714065,688899.05,1412484.09
C638695843,1,CASH_IN,90556.08,7580303.64,7670859.72,C288665596,186372.86,8496.61
C1411543296,1,CASH_IN,173948.89,7670859.72,7844808.61,C1740000325,391794.27,1363368.51
C1800967368,1,CASH_IN,66216.71,7844808.61,7911025.32,C97730845,117785.88,9940339.29
C338887787,1,CASH_IN,216133.99,7911025.32,8127159.31,C747464370,1092771.73,1567434.81
C1061448687,1,CASH_IN,371883.82,8127159.31,8499043.13,C1971489295,880022.94,0
C2015999862,1,CASH_IN,770537.37,8499043.13,8499043.13,C1883840933,8499043.13,1.69E+07
C1467515503,1,CASH_IN,71275.47,8499043.13,8570318.6,C20671747,136084.66,43691.09
C1533330615,1,CASH_IN,336298.77,8570318.6,8906617.38,C1789550256,1049811.54,4619798.56
C1197721383,1,CASH_IN,317393.38,8906617.38,9224010.75,C1286084959,1175483.65,2107778.11
C1917082298,1,CASH_IN,181002.01,9224010.75,9405012.76,C1749186397,292975.96,277515.05
C1639765351,1,CASH_IN,311449.38,9405012.76,9716462.14,C1789550256,713512.77,4619798.56
C478209179,1,CASH_IN,270824.42,9716462.14,9987286.56,C1816757085,8515810.04,1.07E+07
